	Line scan				Control region		
Foci no	Distance	DAPI	MTCOI	SDHA	DAPI	MTCOI	SDHA
10	64.534	98.2	332.2	412.8	61.903	216.119	199.545
10	64.856	90.8	330	427.4	61.903	216.119	199.545
10	65.179	90.8	324.2	423	61.903	216.119	199.545
10	65.502	86.6	341.4	441.6	61.903	216.119	199.545
10	65.824	87	369.2	464.8	61.903	216.119	199.545
10	66.147	87.8	362	487.4	61.903	216.119	199.545
10	66.47	83.4	383.6	586.4	61.903	216.119	199.545
10	66.792	78	410.2	652.4	61.903	216.119	199.545
10	67.115	78	410.2	652.4	61.903	216.119	199.545
10	67.438	77.4	380.8	545.6	61.903	216.119	199.545
10	67.76	80.4	369.4	515.6	61.903	216.119	199.545
10	68.083	77	332.8	453.4	61.903	216.119	199.545
10	68.406	74.6	282	343.6	61.903	216.119	199.545
10	68.728	74.6	282	343.6	61.903	216.119	199.545
10	69.051	77.2	257.8	272.8	61.903	216.119	199.545
10	69.374	75.4	239.2	277.2	61.903	216.119	199.545
10	69.696	73	205.2	222.6	61.903	216.119	199.545
10	70.019	71.2	189.8	200.6	61.903	216.119	199.545
10	70.342	71.2	189.8	200.6	61.903	216.119	199.545
10	70.664	69	184	178.2	61.903	216.119	199.545
10	70.987	72.6	179.4	170	61.903	216.119	199.545
10	71.31	69.8	190	169.2	61.903	216.119	199.545
10	71.632	67.2	199.4	177.6	61.903	216.119	199.545
10	71.955	67.2	199.4	177.6	61.903	216.119	199.545
10	72.278	70	210	189.8	61.903	216.119	199.545
10	72.6	68.2	207.2	191.8	61.903	216.119	199.545
10	72.923	68.4	244.8	238	61.903	216.119	199.545
10	73.246	66.8	272	285.2	61.903	216.119	199.545
10	73.568	66.8	272	285.2	61.903	216.119	199.545
10	73.891	72.2	320.4	296.4	61.903	216.119	199.545
10	74.214	67	320.2	303.8	61.903	216.119	199.545
10	74.536	68.4	308.4	411	61.903	216.119	199.545
10	74.859	68.2	274.8	417	61.903	216.119	199.545
10	75.182	68.2	274.8	417	61.903	216.119	199.545
10	75.504	67.2	267	299.4	61.903	216.119	199.545
10	75.827	65.6	252.8	263.8	61.903	216.119	199.545
10	76.15	68.4	283.4	335.2	61.903	216.119	199.545
10	76.472	67.2	276.6	393.6	61.903	216.119	199.545
10	76.795	67.2	276.6	393.6	61.903	216.119	199.545
10	77.118	63.2	272.8	377.6	61.903	216.119	199.545
10	77.44	65	258.2	343.4	61.903	216.119	199.545
10	77.763	67	231	277.6	61.903	216.119	199.545
10	78.086	65.8	225.8	242	61.903	216.119	199.545
10	78.408	63.2	230.4	231.2	61.903	216.119	199.545
10	78.731	61.8	249	228	61.903	216.119	199.545
10	79.054	62.6	256.8	224.4	61.903	216.119	199.545
10	79.376	65.8	283.2	234.6	61.903	216.119	199.545
10	79.699	67.2	293.2	240.4	61.903	216.119	199.545
10	80.022	64.6	337.2	283.8	61.903	216.119	199.545
10	80.344	67.2	388.2	340	61.903	216.119	199.545
10	80.667	69.4	397.4	353.2	61.903	216.119	199.545
10	80.99	67.4	396	352.4	61.903	216.119	199.545
10	81.312	64.4	400.8	351.6	61.903	216.119	199.545
10	81.635	64.4	400.8	351.6	61.903	216.119	199.545
10	81.958	64.2	411.8	347.4	61.903	216.119	199.545
10	82.28	67.6	370.2	307.8	61.903	216.119	199.545
10	82.603	64.6	345.8	258.8	61.903	216.119	199.545
10	82.926	68.4	374.8	257.2	61.903	216.119	199.545
10	83.248	68.4	374.8	257.2	61.903	216.119	199.545
10	83.571	66.8	461.8	307	61.903	216.119	199.545
10	83.894	67.2	447.8	303.2	61.903	216.119	199.545
10	84.216	68.8	476	355.2	61.903	216.119	199.545
10	84.539	65.6	438.6	361.8	61.903	216.119	199.545
10	84.862	65.6	438.6	361.8	61.903	216.119	199.545
10	85.184	65.6	354	338.6	61.903	216.119	199.545
10	85.507	67.6	275.6	258.4	61.903	216.119	199.545
10	85.83	63	239.6	213	61.903	216.119	199.545
10	86.152	65.6	240.2	201.8	61.903	216.119	199.545
10	86.475	66	234	188.6	61.903	216.119	199.545
10	86.798	66	264.6	198.4	61.903	216.119	199.545
10	87.12	68.8	301.2	233.4	61.903	216.119	199.545
10	87.443	67.2	302.4	235.8	61.903	216.119	199.545
10	87.766	62	326	264.2	61.903	216.119	199.545
10	88.088	66.8	339.4	273.2	61.903	216.119	199.545
10	88.411	67.4	363.8	310.2	61.903	216.119	199.545
10	88.734	69.8	374.4	342.8	61.903	216.119	199.545
10	89.056	71	364.2	333.4	61.903	216.119	199.545
10	89.379	78	371.8	366.6	61.903	216.119	199.545
10	89.702	79.8	365.4	395.6	61.903	216.119	199.545
10	90.024	86.2	346	367.6	61.903	216.119	199.545
10	90.347	90.6	341.8	398	61.903	216.119	199.545
10	90.67	96.2	358.4	414.4	61.903	216.119	199.545
10	90.992	103.2	385	454.2	61.903	216.119	199.545
10	91.315	110.6	427.8	526.6	61.903	216.119	199.545
10	91.638	122.8	424.2	535	61.903	216.119	199.545
10	91.96	151.6	447.6	606.6	61.903	216.119	199.545
10	92.283	171	448.4	601.8	61.903	216.119	199.545
10	92.606	184.6	474.8	677.6	61.903	216.119	199.545
10	92.928	238	501.6	749	61.903	216.119	199.545
10	93.251	265.4	514.8	742.6	61.903	216.119	199.545
10	93.574	376.6	473.2	740.2	61.903	216.119	199.545
10	93.896	458	425.6	639.8	61.903	216.119	199.545
10	94.219	650	397.8	647.6	61.903	216.119	199.545
10	94.542	851	324.8	521.6	61.903	216.119	199.545
10	94.864	1455.8	248.8	421.6	61.903	216.119	199.545
10	95.187	1779	193.4	323.2	61.903	216.119	199.545
10	95.51	1574.6	177	263	61.903	216.119	199.545
10	95.832	1936.2	167.4	236.4	61.903	216.119	199.545
10	96.155	1719.6	164	219.8	61.903	216.119	199.545
10	96.478	2033.2	150.2	205.4	61.903	216.119	199.545
10	96.8	1908.4	161.4	220.2	61.903	216.119	199.545
10	97.123	2447.4	163.2	245.2	61.903	216.119	199.545
10	97.446	2111.2	181	278	61.903	216.119	199.545
10	97.768	1999.4	178	256.8	61.903	216.119	199.545
10	98.091	2347.8	161.6	240.6	61.903	216.119	199.545
10	98.414	1915.6	167.4	241.2	61.903	216.119	199.545
10	98.736	1664	162.6	243.2	61.903	216.119	199.545
10	99.059	1135.4	165.2	251	61.903	216.119	199.545
10	99.382	710.4	173.8	243.8	61.903	216.119	199.545
10	99.704	395.4	178.6	241.6	61.903	216.119	199.545
10	100.027	433.4	177	233	61.903	216.119	199.545
10	100.35	217.4	182	228.8	61.903	216.119	199.545
10	100.672	99.8	199.8	244.8	61.903	216.119	199.545
10	100.995	84.4	212.4	271.2	61.903	216.119	199.545
10	101.318	75	226.8	307.2	61.903	216.119	199.545
10	101.64	74.8	232.6	300.2	61.903	216.119	199.545
10	101.963	71.6	228	336.8	61.903	216.119	199.545
10	102.286	73	233.6	352.6	61.903	216.119	199.545
10	102.608	74	251	360	61.903	216.119	199.545
10	102.931	71.4	237.2	357.6	61.903	216.119	199.545
10	103.254	69	257.2	404	61.903	216.119	199.545
10	103.576	66.6	292	447	61.903	216.119	199.545
10	103.899	65.2	311.8	530.2	61.903	216.119	199.545
10	104.222	64.6	325.4	509.4	61.903	216.119	199.545
10	104.544	65.6	351.8	528.8	61.903	216.119	199.545
10	104.867	63.2	347.2	517.4	61.903	216.119	199.545
10	105.19	64.8	371.2	562.4	61.903	216.119	199.545
10	105.512	65.2	399.8	630.4	61.903	216.119	199.545
10	105.835	64.6	380	600.8	61.903	216.119	199.545
10	106.158	65.2	413.4	678.4	61.903	216.119	199.545
10	106.48	62	394.8	613.6	61.903	216.119	199.545
10	106.803	63.8	360.2	497.4	61.903	216.119	199.545
10	107.126	61.2	330.2	418.4	61.903	216.119	199.545
10	107.448	64	333.8	406.6	61.903	216.119	199.545
10	107.771	61.8	355.6	413.4	61.903	216.119	199.545
10	108.094	62	343.2	431.8	61.903	216.119	199.545
10	108.416	66.2	331.6	429	61.903	216.119	199.545
10	108.739	61.6	325.2	433	61.903	216.119	199.545
10	109.062	64.6	342	434.2	61.903	216.119	199.545
10	109.384	66.2	352.2	457.2	61.903	216.119	199.545
10	109.707	67.6	355.4	487.2	61.903	216.119	199.545
10	110.03	65.4	428	661.4	61.903	216.119	199.545
10	110.352	66.8	517.8	730.4	61.903	216.119	199.545
10	110.675	71	456.8	651.6	61.903	216.119	199.545
10	110.998	67	444.2	542.6	61.903	216.119	199.545
10	111.32	66.2	466.2	480.4	61.903	216.119	199.545
10	111.643	64.6	462.4	463.8	61.903	216.119	199.545
10	111.966	64.8	422	419	61.903	216.119	199.545
10	112.288	63	403.6	445	61.903	216.119	199.545
10	112.611	63.4	446.2	500.6	61.903	216.119	199.545
10	112.934	64.6	494.2	491.6	61.903	216.119	199.545
10	113.256	63	423.4	438.8	61.903	216.119	199.545
10	113.579	61.2	339.2	386.8	61.903	216.119	199.545
10	113.902	65	349.8	490.2	61.903	216.119	199.545
10	114.224	64.2	443.2	599.2	61.903	216.119	199.545
10	114.547	64.2	443.2	599.2	61.903	216.119	199.545
10	114.87	66.8	467.2	608.8	61.903	216.119	199.545
10	115.192	62.2	473	738.2	61.903	216.119	199.545
10	115.515	65	591.4	933.6	61.903	216.119	199.545
10	115.838	64.2	679.4	993.8	61.903	216.119	199.545
10	116.16	61.2	643	916.4	61.903	216.119	199.545
10	116.483	59	541.4	793.8	61.903	216.119	199.545
10	116.806	62	431.6	578	61.903	216.119	199.545
10	117.128	60.8	277.6	350.2	61.903	216.119	199.545
10	117.451	61	308.6	324.6	61.903	216.119	199.545
10	117.774	60.4	295.2	290.4	61.903	216.119	199.545
10	118.096	62	243.8	247.8	61.903	216.119	199.545
10	118.419	61.4	255.4	259.2	61.903	216.119	199.545
10	118.742	61.2	278.6	318.8	61.903	216.119	199.545
10	119.064	60.4	322.8	361.8	61.903	216.119	199.545
10	119.387	63.6	309.2	305.4	61.903	216.119	199.545
10	119.71	61.8	289	299.2	61.903	216.119	199.545
10	120.032	59.8	316.8	343.4	61.903	216.119	199.545
10	120.355	59.8	316.8	343.4	61.903	216.119	199.545
10	120.678	62.6	314.6	364.2	61.903	216.119	199.545
10	121	61.4	349.6	379.2	61.903	216.119	199.545
10	121.323	62.2	347.2	358.6	61.903	216.119	199.545
10	121.646	60	330.2	349.8	61.903	216.119	199.545
10	121.968	63.6	382	440.6	61.903	216.119	199.545
10	122.291	62.4	382.6	478	61.903	216.119	199.545
10	122.614	63	450.4	641.2	61.903	216.119	199.545
10	122.936	61.2	523.6	770	61.903	216.119	199.545
10	123.259	63.4	530	759.4	61.903	216.119	199.545
10	123.582	63	512.2	618.6	61.903	216.119	199.545
10	123.904	66.2	453.2	464.2	61.903	216.119	199.545
10	124.227	65.4	327.2	319.8	61.903	216.119	199.545
10	124.55	62	233.2	225.6	61.903	216.119	199.545
10	124.872	60.6	223.6	202.8	61.903	216.119	199.545
10	125.195	61.4	277	225.2	61.903	216.119	199.545
10	125.518	61	235.4	226	61.903	216.119	199.545
10	125.84	59.8	224.8	216.8	61.903	216.119	199.545
10	126.163	62.8	211.6	194.4	61.903	216.119	199.545
10	126.486	60	193.8	193.2	61.903	216.119	199.545
10	126.808	64	207.6	196.2	61.903	216.119	199.545
10	127.131	64	207.6	196.2	61.903	216.119	199.545
10	127.454	63.2	220.6	195.2	61.903	216.119	199.545
10	127.776	62.2	209.8	193	61.903	216.119	199.545
10	128.099	62.8	198.4	191.6	61.903	216.119	199.545
10	128.422	61.2	195.2	207.2	61.903	216.119	199.545
10	128.744	64	194.2	192.2	61.903	216.119	199.545
10	129.067	62.6	210.2	197.2	61.903	216.119	199.545
10	129.39	63	214.6	199	61.903	216.119	199.545
10	129.712	66	213.4	209.4	61.903	216.119	199.545
10	130.035	61	213.4	215.2	61.903	216.119	199.545
10	130.358	61.4	232	258.8	61.903	216.119	199.545
10	130.68	60.8	322	416.2	61.903	216.119	199.545
10	131.003	60.6	432	539.2	61.903	216.119	199.545
10	131.326	62.2	469	536.8	61.903	216.119	199.545
10	131.648	62.2	362.6	392.8	61.903	216.119	199.545
10	131.971	65	307	286.8	61.903	216.119	199.545
10	132.294	60.6	246.6	217.6	61.903	216.119	199.545
10	132.616	59.6	207.4	193.6	61.903	216.119	199.545
10	132.939	62	211.2	195.4	61.903	216.119	199.545
10	133.262	60	240.4	214.6	61.903	216.119	199.545
10	133.584	57.2	343.8	254.6	61.903	216.119	199.545
10	133.907	60.2	369.2	265.2	61.903	216.119	199.545
10	134.23	62.2	309.8	250	61.903	216.119	199.545
10	134.553	62.2	309.8	250	61.903	216.119	199.545
10	134.875	62.2	261	213.4	61.903	216.119	199.545
10	135.198	60	246.6	218.8	61.903	216.119	199.545
10	135.521	61.6	236.8	198.2	61.903	216.119	199.545
10	135.843	61.8	212.4	181	61.903	216.119	199.545
10	136.166	58.4	219	196	61.903	216.119	199.545
10	136.489	61.8	224.4	202.4	61.903	216.119	199.545
10	136.811	63.4	229.8	201.6	61.903	216.119	199.545
10	137.134	61.8	230.4	208.8	61.903	216.119	199.545
10	137.457	59.8	228.4	205.8	61.903	216.119	199.545
10	137.779	60.4	220.2	213	61.903	216.119	199.545
10	138.102	60.2	234.4	234	61.903	216.119	199.545
10	138.425	58.2	275	270.6	61.903	216.119	199.545
10	138.747	63.8	314.4	323.8	61.903	216.119	199.545
10	139.07	58.4	343	353.2	61.903	216.119	199.545
10	139.393	59	365.2	378.6	61.903	216.119	199.545
10	139.715	60	414.4	401.4	61.903	216.119	199.545
10	140.038	59	433.6	438	61.903	216.119	199.545
10	140.361	59.8	421.8	435.6	61.903	216.119	199.545
10	140.683	58.4	385.2	372.2	61.903	216.119	199.545
10	141.006	58.6	312	309	61.903	216.119	199.545
10	141.329	60.8	259.8	262	61.903	216.119	199.545
10	141.651	63.4	257.8	260.4	61.903	216.119	199.545
10	141.974	60.2	270.4	255.8	61.903	216.119	199.545
10	142.297	62.2	296.2	277.4	61.903	216.119	199.545
10	142.619	59.2	319.4	259.2	61.903	216.119	199.545
10	142.942	63.8	266.4	238.6	61.903	216.119	199.545
10	143.265	63.8	266.4	238.6	61.903	216.119	199.545
10	143.587	63.4	235.6	202.6	61.903	216.119	199.545
10	143.91	61.6	232.6	206.2	61.903	216.119	199.545
10	144.233	61.4	246.8	216	61.903	216.119	199.545
10	144.555	60.6	252	239.2	61.903	216.119	199.545
10	144.878	61.4	282.6	292.8	61.903	216.119	199.545
10	145.201	60.2	338.2	326.6	61.903	216.119	199.545
10	145.523	63.8	313.6	313.4	61.903	216.119	199.545
10	145.846	63.8	264.2	269	61.903	216.119	199.545
10	146.169	64	234	230.2	61.903	216.119	199.545
10	146.491	63.4	250.8	242.6	61.903	216.119	199.545
10	146.814	62.2	280.4	269	61.903	216.119	199.545
10	147.137	61.6	289	266.4	61.903	216.119	199.545
10	147.459	63.2	269.4	270.8	61.903	216.119	199.545
10	147.782	61.6	269	284.8	61.903	216.119	199.545
10	148.105	58.2	280.4	292.4	61.903	216.119	199.545
10	148.427	59.6	307.4	326.8	61.903	216.119	199.545
10	148.75	61.4	384	408.4	61.903	216.119	199.545
10	149.073	63	448.4	453.6	61.903	216.119	199.545
10	149.395	61.8	506.6	507.4	61.903	216.119	199.545
10	149.718	61.6	558.4	551.4	61.903	216.119	199.545
10	150.041	63.2	632.8	680.8	61.903	216.119	199.545
10	150.363	62.6	655.4	736.2	61.903	216.119	199.545
10	150.686	62.6	639.2	730.2	61.903	216.119	199.545
10	151.009	62.8	574.6	654.2	61.903	216.119	199.545
10	151.331	62.4	462.8	540.2	61.903	216.119	199.545
10	151.654	61	377	405.8	61.903	216.119	199.545
10	151.977	60	354.4	378.2	61.903	216.119	199.545
10	152.299	62.2	344.4	374.6	61.903	216.119	199.545
10	152.622	63	358.6	375.6	61.903	216.119	199.545
10	152.945	62.2	407.6	425.8	61.903	216.119	199.545
10	153.267	61	441.8	448	61.903	216.119	199.545
10	153.59	65.6	461.8	453	61.903	216.119	199.545
10	153.913	62.6	436	453.8	61.903	216.119	199.545
10	154.235	62.6	436	453.8	61.903	216.119	199.545
10	154.558	61.6	480.8	516	61.903	216.119	199.545
10	154.881	66	461.2	536.6	61.903	216.119	199.545
10	155.203	64.6	463.4	610.4	61.903	216.119	199.545
10	155.526	64.2	508.6	727.4	61.903	216.119	199.545
10	155.849	59.8	557.2	755.4	61.903	216.119	199.545
10	156.171	60.4	517.2	679.8	61.903	216.119	199.545
10	156.494	64.8	527.8	681.8	61.903	216.119	199.545
10	156.817	62.4	487	648.8	61.903	216.119	199.545
10	157.139	60.6	465	609.2	61.903	216.119	199.545
10	157.462	59.8	491.4	568.2	61.903	216.119	199.545
10	157.785	60.6	522.4	560	61.903	216.119	199.545
10	158.107	64.6	496	516.2	61.903	216.119	199.545
10	158.43	56.6	467.6	474.2	61.903	216.119	199.545
10	158.753	59.2	420.4	452	61.903	216.119	199.545
10	159.075	62	425.8	496.6	61.903	216.119	199.545
10	159.398	61	455.6	529	61.903	216.119	199.545
10	159.721	60.8	521.2	610.2	61.903	216.119	199.545
10	160.043	58.8	592.4	650.8	61.903	216.119	199.545
10	160.366	61.2	699	753	61.903	216.119	199.545
10	160.689	61.6	875.8	888.4	61.903	216.119	199.545
10	161.011	58.6	996.4	968.4	61.903	216.119	199.545
10	161.334	61.8	949.2	1006.6	61.903	216.119	199.545
10	161.657	62.6	925	974	61.903	216.119	199.545
10	161.979	63.4	846.6	946.2	61.903	216.119	199.545
10	162.302	63	810.4	910	61.903	216.119	199.545
10	162.625	62.6	764.8	841.6	61.903	216.119	199.545
10	162.947	64.6	665.2	758.2	61.903	216.119	199.545
10	163.27	63.4	647.6	746	61.903	216.119	199.545
10	163.593	62.8	700	750.2	61.903	216.119	199.545
10	163.915	66.4	650.8	703.8	61.903	216.119	199.545
10	164.238	62.8	565.6	676	61.903	216.119	199.545
10	164.561	63.2	526	708	61.903	216.119	199.545
10	164.883	64.6	488.6	707.4	61.903	216.119	199.545
10	165.206	62.4	441.2	702.2	61.903	216.119	199.545
10	165.529	62.8	398.2	651.6	61.903	216.119	199.545
10	165.851	63	381.6	637.8	61.903	216.119	199.545
10	166.174	62.6	376.2	636.6	61.903	216.119	199.545
10	166.497	64.4	392.6	600.8	61.903	216.119	199.545
10	166.819	63.4	408	567.8	61.903	216.119	199.545
10	167.142	62.2	410.2	547.2	61.903	216.119	199.545
10	167.465	61.4	400.4	541.6	61.903	216.119	199.545
10	167.787	62.4	394.2	542.4	61.903	216.119	199.545
10	168.11	62.8	393	495.6	61.903	216.119	199.545
10	168.433	60.4	378.6	446.4	61.903	216.119	199.545
10	168.755	64.4	370.8	409.4	61.903	216.119	199.545
10	169.078	67	377.4	392.6	61.903	216.119	199.545
10	169.401	65.2	374.4	397.8	61.903	216.119	199.545
10	169.723	67.4	401	423.4	61.903	216.119	199.545
10	170.046	65.4	421.6	456.6	61.903	216.119	199.545
10	170.369	66.6	429.8	468.4	61.903	216.119	199.545
10	170.691	68.6	450.6	496.2	61.903	216.119	199.545
10	171.014	68.6	457.6	499.8	61.903	216.119	199.545
10	171.337	71.2	473.2	550.8	61.903	216.119	199.545
10	171.659	71	456.2	516.2	61.903	216.119	199.545
10	171.982	69.6	482.6	574.2	61.903	216.119	199.545
10	172.305	73.2	540.8	644.6	61.903	216.119	199.545
10	172.627	70.4	646.4	731.2	61.903	216.119	199.545
10	172.95	75.4	681	737.8	61.903	216.119	199.545
10	173.273	75.8	753	871.2	61.903	216.119	199.545
10	173.595	76.8	661.6	751	61.903	216.119	199.545
10	173.918	74.4	690.2	765.2	61.903	216.119	199.545
10	174.241	82.2	778.4	897.4	61.903	216.119	199.545
10	174.563	86	772.4	874.8	61.903	216.119	199.545
10	174.886	87.8	674.4	740	61.903	216.119	199.545
10	175.209	91.2	719.2	809.4	61.903	216.119	199.545
10	175.531	97	634	742.8	61.903	216.119	199.545
10	175.854	103.4	564	639.6	61.903	216.119	199.545
10	176.177	112	510.8	615	61.903	216.119	199.545
10	176.499	122.2	532.4	671	61.903	216.119	199.545
10	176.822	125.2	467.8	597	61.903	216.119	199.545
10	177.145	134.2	470.6	570.6	61.903	216.119	199.545
10	177.467	148.2	463.6	496.2	61.903	216.119	199.545
10	177.79	150.8	370.2	440.4	61.903	216.119	199.545
10	178.113	164	344.4	481	61.903	216.119	199.545
10	178.435	163.2	326.2	439.4	61.903	216.119	199.545
10	178.758	195.6	316.4	451	61.903	216.119	199.545
10	179.081	197.8	307.2	400.4	61.903	216.119	199.545
10	179.403	234.8	309.6	404.6	61.903	216.119	199.545
10	179.726	234.8	309.6	404.6	61.903	216.119	199.545
10	180.049	264.2	284.6	441.8	61.903	216.119	199.545
10	180.371	296.2	264.2	449.6	61.903	216.119	199.545
10	180.694	294.8	265.6	436	61.903	216.119	199.545
10	181.017	342.4	255.8	400.4	61.903	216.119	199.545
10	181.339	343.4	263.8	388.6	61.903	216.119	199.545
10	181.662	376.2	252.8	407.4	61.903	216.119	199.545
10	181.985	376.2	252.8	407.4	61.903	216.119	199.545
10	182.307	441.2	281.2	467.8	61.903	216.119	199.545
10	182.63	433.2	308.8	493.6	61.903	216.119	199.545
10	182.953	482.6	384.2	578.4	61.903	216.119	199.545
10	183.275	582.2	476.2	609.2	61.903	216.119	199.545
10	183.598	555	512.8	581.2	61.903	216.119	199.545
10	183.921	681.8	513.8	625.6	61.903	216.119	199.545
10	184.243	633	530	607.8	61.903	216.119	199.545
10	184.566	709.4	498.6	586.2	61.903	216.119	199.545
10	184.889	636.6	497.8	531.2	61.903	216.119	199.545
10	185.211	659.4	506.2	545.2	61.903	216.119	199.545
10	185.534	576	489	540.2	61.903	216.119	199.545
10	185.857	666	527.2	614.4	61.903	216.119	199.545
10	186.179	578.6	524	578.8	61.903	216.119	199.545
10	186.502	568.2	499.2	594.4	61.903	216.119	199.545
10	186.825	485.8	461	555.4	61.903	216.119	199.545
10	187.147	448.8	417.2	574.8	61.903	216.119	199.545
10	187.47	386.8	424	570	61.903	216.119	199.545
10	187.793	339.6	439.2	598.2	61.903	216.119	199.545
10	188.115	287.8	472.8	589.2	61.903	216.119	199.545
10	188.438	295	455.4	590	61.903	216.119	199.545
10	188.761	257.4	478.6	561.4	61.903	216.119	199.545
10	189.083	226.8	455.8	547.6	61.903	216.119	199.545
10	189.406	196.2	454.2	555	61.903	216.119	199.545
10	189.729	171.8	488.4	629.4	61.903	216.119	199.545
10	190.051	151	468.6	626.6	61.903	216.119	199.545
10	190.374	129	452.8	638.4	61.903	216.119	199.545
10	190.697	118	467	699	61.903	216.119	199.545
10	191.019	108.2	452.8	668	61.903	216.119	199.545
10	191.342	99	435.2	694	61.903	216.119	199.545
10	191.665	99	435.2	694	61.903	216.119	199.545
10	191.987	92	406	678	61.903	216.119	199.545
10	192.31	85.6	403.4	729.4	61.903	216.119	199.545
10	192.633	84.8	379.8	668.4	61.903	216.119	199.545
10	192.955	85.2	361	625.8	61.903	216.119	199.545
10	193.278	82.2	342.2	624.4	61.903	216.119	199.545
10	193.601	81.8	355.2	601.2	61.903	216.119	199.545
10	193.923	82.2	379	573.6	61.903	216.119	199.545
10	194.246	81.2	402	546.8	61.903	216.119	199.545
10	194.569	82.2	407	524.4	61.903	216.119	199.545
10	194.891	81.6	409.4	551.4	61.903	216.119	199.545
10	195.214	76.2	435.2	606.6	61.903	216.119	199.545
10	195.537	76.8	484.8	664.8	61.903	216.119	199.545
10	195.859	76.4	536	717.8	61.903	216.119	199.545
10	196.182	76.8	577.4	757	61.903	216.119	199.545
10	196.505	80.6	593.8	801.6	61.903	216.119	199.545
10	196.827	76.4	625	860.4	61.903	216.119	199.545
10	197.15	74.2	653	930.6	61.903	216.119	199.545
10	197.473	75.8	697.8	983.8	61.903	216.119	199.545
10	197.795	70.2	738.2	931.8	61.903	216.119	199.545
10	198.118	71.8	724.2	839.8	61.903	216.119	199.545
10	198.441	72.4	676.6	736.8	61.903	216.119	199.545
10	198.763	73.4	621.4	648	61.903	216.119	199.545
10	199.086	73.4	550.4	570.2	61.903	216.119	199.545
10	199.409	72.8	462.8	511.6	61.903	216.119	199.545
10	199.731	75.8	402.8	463	61.903	216.119	199.545
10	200.054	77.4	355.4	398.4	61.903	216.119	199.545
10	200.377	76	301.4	348.8	61.903	216.119	199.545
10	200.699	78.6	249.2	329.8	61.903	216.119	199.545
10	201.022	79	224.6	330.6	61.903	216.119	199.545
10	201.345	79.2	193.2	319.6	61.903	216.119	199.545
10	201.667	81.2	191	320.8	61.903	216.119	199.545
10	201.99	80	186	347.4	61.903	216.119	199.545
10	202.313	82.2	174.2	378.8	61.903	216.119	199.545
10	202.635	83	184.8	435	61.903	216.119	199.545
10	202.958	88.4	180.2	484.8	61.903	216.119	199.545
10	203.281	85	183.6	578.8	61.903	216.119	199.545
10	203.603	92.2	206.6	690.8	61.903	216.119	199.545
